NAME,Year,GEO_ID,DP03_0001E,DP03_0001M,DP03_0002E,DP03_0002M,DP03_0003E,DP03_0003M,DP03_0004E,DP03_0004M,DP03_0005E,DP03_0005M,DP03_0006E,DP03_0006M,DP03_0007E,DP03_0007M,DP03_0008E,DP03_0008M,DP03_0009E,DP03_0009M,DP03_0010E,DP03_0010M,DP03_0011E,DP03_0011M,DP03_0012E,DP03_0012M,DP03_0013E,DP03_0013M,DP03_0014E,DP03_0014M,DP03_0015E,DP03_0015M,DP03_0016E,DP03_0016M,DP03_0017E,DP03_0017M,DP03_0018E,DP03_0018M,DP03_0019E,DP03_0019M,DP03_0020E,DP03_0020M,DP03_0021E,DP03_0021M,DP03_0022E,DP03_0022M,DP03_0023E,DP03_0023M,DP03_0024E,DP03_0024M,DP03_0025E,DP03_0025M,DP03_0026E,DP03_0026M,DP03_0027E,DP03_0027M,DP03_0028E,DP03_0028M,DP03_0029E,DP03_0029M,DP03_0030E,DP03_0030M,DP03_0031E,DP03_0031M,DP03_0032E,DP03_0032M,DP03_0033E,DP03_0033M,DP03_0034E,DP03_0034M,DP03_0035E,DP03_0035M,DP03_0036E,DP03_0036M,DP03_0037E,DP03_0037M,DP03_0038E,DP03_0038M,DP03_0039E,DP03_0039M,DP03_0040E,DP03_0040M,DP03_0041E,DP03_0041M,DP03_0042E,DP03_0042M,DP03_0043E,DP03_0043M,DP03_0044E,DP03_0044M,DP03_0045E,DP03_0045M,DP03_0046E,DP03_0046M,DP03_0047E,DP03_0047M,DP03_0048E,DP03_0048M,DP03_0049E,DP03_0049M,DP03_0050E,DP03_0050M,DP03_0051E,DP03_0051M,DP03_0052E,DP03_0052M,DP03_0053E,DP03_0053M,DP03_0054E,DP03_0054M,DP03_0055E,DP03_0055M,DP03_0056E,DP03_0056M,DP03_0057E,DP03_0057M,DP03_0058E,DP03_0058M,DP03_0059E,DP03_0059M,DP03_0060E,DP03_0060M,DP03_0061E,DP03_0061M,DP03_0062E,DP03_0062M,DP03_0063E,DP03_0063M,DP03_0064E,DP03_0064M,DP03_0065E,DP03_0065M,DP03_0066E,DP03_0066M,DP03_0067E,DP03_0067M,DP03_0068E,DP03_0068M,DP03_0069E,DP03_0069M,DP03_0070E,DP03_0070M,DP03_0071E,DP03_0071M,DP03_0072E,DP03_0072M,DP03_0073E,DP03_0073M,DP03_0074E,DP03_0074M,DP03_0075E,DP03_0075M,DP03_0076E,DP03_0076M,DP03_0077E,DP03_0077M,DP03_0078E,DP03_0078M,DP03_0079E,DP03_0079M,DP03_0080E,DP03_0080M,DP03_0081E,DP03_0081M,DP03_0082E,DP03_0082M,DP03_0083E,DP03_0083M,DP03_0084E,DP03_0084M,DP03_0085E,DP03_0085M,DP03_0086E,DP03_0086M,DP03_0087E,DP03_0087M,DP03_0088E,DP03_0088M,DP03_0089E,DP03_0089M,DP03_0090E,DP03_0090M,DP03_0091E,DP03_0091M,DP03_0092E,DP03_0092M,DP03_0093E,DP03_0093M,DP03_0094E,DP03_0094M,DP03_0095E,DP03_0095M,DP03_0096E,DP03_0096M,DP03_0097E,DP03_0097M,DP03_0098E,DP03_0098M,DP03_0099E,DP03_0099M,DP03_0100E,DP03_0100M,DP03_0101E,DP03_0101M,DP03_0102E,DP03_0102M,DP03_0103E,DP03_0103M,DP03_0104E,DP03_0104M,DP03_0105E,DP03_0105M,DP03_0106E,DP03_0106M,DP03_0107E,DP03_0107M,DP03_0108E,DP03_0108M,DP03_0109E,DP03_0109M,DP03_0110E,DP03_0110M,DP03_0111E,DP03_0111M,DP03_0112E,DP03_0112M,DP03_0001MA,DP03_0001EA,DP03_0002EA,DP03_0002MA,DP03_0003MA,DP03_0003EA,DP03_0004MA,DP03_0004EA,DP03_0005MA,DP03_0005EA,DP03_0006EA,DP03_0006MA,DP03_0007EA,DP03_0007MA,DP03_0008EA,DP03_0008MA,DP03_0009EA,DP03_0009MA,DP03_0010EA,DP03_0010MA,DP03_0011MA,DP03_0011EA,DP03_0012EA,DP03_0012MA,DP03_0013EA,DP03_0013MA,DP03_0014EA,DP03_0014MA,DP03_0015MA,DP03_0015EA,DP03_0016EA,DP03_0016MA,DP03_0017EA,DP03_0017MA,DP03_0018EA,DP03_0018MA,DP03_0019EA,DP03_0019MA,DP03_0020EA,DP03_0020MA,DP03_0021MA,DP03_0021EA,DP03_0022EA,DP03_0022MA,DP03_0023MA,DP03_0023EA,DP03_0024EA,DP03_0024MA,DP03_0025MA,DP03_0025EA,DP03_0026EA,DP03_0026MA,DP03_0027MA,DP03_0027EA,DP03_0028EA,DP03_0028MA,DP03_0029MA,DP03_0029EA,DP03_0030EA,DP03_0030MA,DP03_0031MA,DP03_0031EA,DP03_0032EA,DP03_0032MA,DP03_0033MA,DP03_0033EA,DP03_0034EA,DP03_0034MA,DP03_0035MA,DP03_0035EA,DP03_0036EA,DP03_0036MA,DP03_0037MA,DP03_0037EA,DP03_0038MA,DP03_0038EA,DP03_0039MA,DP03_0039EA,DP03_0040MA,DP03_0040EA,DP03_0041MA,DP03_0041EA,DP03_0042MA,DP03_0042EA,DP03_0043EA,DP03_0043MA,DP03_0044MA,DP03_0044EA,DP03_0045EA,DP03_0045MA,DP03_0046MA,DP03_0046EA,DP03_0047MA,DP03_0047EA,DP03_0048MA,DP03_0048EA,DP03_0049MA,DP03_0049EA,DP03_0050EA,DP03_0050MA,DP03_0051MA,DP03_0051EA,DP03_0052MA,DP03_0052EA,DP03_0053MA,DP03_0053EA,DP03_0054MA,DP03_0054EA,DP03_0055MA,DP03_0055EA,DP03_0056MA,DP03_0056EA,DP03_0057MA,DP03_0057EA,DP03_0058MA,DP03_0058EA,DP03_0059MA,DP03_0059EA,DP03_0060EA,DP03_0060MA,DP03_0061MA,DP03_0061EA,DP03_0062EA,DP03_0062MA,DP03_0063MA,DP03_0063EA,DP03_0064EA,DP03_0064MA,DP03_0065EA,DP03_0065MA,DP03_0066MA,DP03_0066EA,DP03_0067EA,DP03_0067MA,DP03_0068MA,DP03_0068EA,DP03_0069EA,DP03_0069MA,DP03_0070MA,DP03_0070EA,DP03_0071EA,DP03_0071MA,DP03_0072MA,DP03_0072EA,DP03_0073MA,DP03_0073EA,DP03_0074MA,DP03_0074EA,DP03_0075MA,DP03_0075EA,DP03_0076MA,DP03_0076EA,DP03_0077MA,DP03_0077EA,DP03_0078EA,DP03_0078MA,DP03_0079MA,DP03_0079EA,DP03_0080MA,DP03_0080EA,DP03_0081MA,DP03_0081EA,DP03_0082MA,DP03_0082EA,DP03_0083MA,DP03_0083EA,DP03_0084EA,DP03_0084MA,DP03_0085MA,DP03_0085EA,DP03_0086MA,DP03_0086EA,DP03_0087MA,DP03_0087EA,DP03_0088MA,DP03_0088EA,DP03_0089EA,DP03_0089MA,DP03_0090EA,DP03_0090MA,DP03_0091EA,DP03_0091MA,DP03_0092EA,DP03_0092MA,DP03_0093EA,DP03_0093MA,DP03_0094MA,DP03_0094EA,DP03_0095MA,DP03_0095EA,DP03_0096MA,DP03_0096EA,DP03_0097MA,DP03_0097EA,DP03_0098MA,DP03_0098EA,DP03_0099MA,DP03_0099EA,DP03_0100MA,DP03_0100EA,DP03_0101MA,DP03_0101EA,DP03_0102MA,DP03_0102EA,DP03_0103EA,DP03_0103MA,DP03_0104MA,DP03_0104EA,DP03_0105MA,DP03_0105EA,DP03_0106MA,DP03_0106EA,DP03_0107EA,DP03_0107MA,DP03_0108MA,DP03_0108EA,DP03_0109MA,DP03_0109EA,DP03_0110MA,DP03_0110EA,DP03_0111MA,DP03_0111EA,DP03_0112EA,DP03_0112MA,state,county
"Franklin County, Ohio",2005,0500000US39049,821693,1390,574487,5417,573180,5495,533343,5956,39837,3302,1307,566,247206,5498,573180,5495,7,0.6,423472,1189,273807,3982,273581,3986,255183,4396,95210,2144,59982,3426,165995,2573,117537,4703,519014,6154,434419,6545,43450,3782,11317,1545,7524,1298,5474,1099,16830,1862,20.6,0.4,533343,5956,209296,6752,79661,4409,154095,4999,365,298,35148,2847,54778,3370,1249,447,26494,2739,42666,3562,18403,2259,69359,4190,25920,2479,17257,1837,57047,3293,63432,4076,112190,4458,45033,3636,24793,2667,29500,2599,418290,6820,84863,4568,29416,2469,774,358,446879,4274,41552,2663,24571,2300,50133,3090,53001,3320,74419,3695,83819,4303,52531,3036,44135,2921,11372,1545,11346,1506,45410,913,60477,1499,372516,4758,61157,1607,91396,2671,12808,310,67831,3216,19181,1177,17379,2105,6779,389,11183,1661,2876,400,38158,2515,273583,6248,16633,1891,9654,1671,23732,2327,27773,2635,42951,3370,54425,3331,40667,2810,37364,2903,10072,1485,10312,1480,56807,1571,73088,2347,25738,573,173296,6033,31005,950,38654,1276,29357,693,44146,1749,35915,886,10.5,1,15.7,1.5,16.7,3.7,4.3,0.7,5.7,1.2,5.5,2.5,29.1,3.1,36.4,3.6,41.7,9.4,14.5,0.9,20.1,2,19.8,2.1,24.3,3.3,17.9,2,12.6,0.7,13,0.8,10.2,1.4,11.9,1.1,23.7,1.4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39,49
